Date,Title,Link,Post ID,Posted Date,Latitude,Longitude
01.01.2025,قوات سوريا الديمقراطية تقصف المجموعات المسلحة المدعومة من تركيا جنوب شرق منبج,https://syria.liveuamap.com/ar/2024/31-december-07-sdf-shelling-the-turkishbacked-armed-groups,22725852,2 الشهر منذ,36.09918,38.01793
01.01.2025,"الطيران المُسير التركي يستهدف بغارة جوية مجموعة لـ ""قوات سوريا الديمقراطية"" في محيط سد تشرين شرقي حلب",https://syria.liveuamap.com/ar/2024/30-december-22-turkish-drones-target-a-group-of-the-syrian,22725745,2 الشهر منذ,36.38108,38.172
01.01.2025,"أكدت وزارة الدفاع الأميركية، الاثنين، أن وقف إطلاق النار الذي توسطت فيه الولايات المتحدة مؤخرا بين حليفتها في حلف شمال الأطلسي تركيا وشركائها الأكراد في شمال سوريا ""لا يزال صامدا"" على الرغم من التقارير عن وقوع اشتباكات في المنطقة.",https://syria.liveuamap.com/ar/2024/30-december-20-the-pentagon-emphasized-on-monday-that-the,22725724,2 الشهر منذ,38.87212,-77.0548
01.01.2025,يقصف الجيش التركي والفصائل المسلحة التابعة له حالياً بلدة أبو قيقل ومحيط قرية البوبنة في ريف منبج الجنوبي الشرقي بالأسلحة الثقيلة.,https://syria.liveuamap.com/ar/2024/30-december-20-turkish-army-and-affiliated-armed-groups-are,22725729,2 الشهر منذ,36.44129,38.12678
01.01.2025,خريطة الغارات الجوية الإسرائيلية في سوريا التي استهدفت القواعد الجوية والدفاعات الجوية ومواقع المدفعية ومخازن الذخيرة بين 8 و16 كانون الأول/ديسمبر 2024,https://syria.liveuamap.com/ar/2024/30-december-20-map-of-israeli-airstrikes-in-syria-targeting,22725728,2 الشهر منذ,33.47972,36.22679
01.01.2025,قوات سوريا الديمقراطية تستهدف المسلحين الموالين لتركيا في محور أبو قلقل وريف منبج الجنوبي الشرقي براجمات الصواريخ والمدفعية,https://syria.liveuamap.com/ar/2024/30-december-20-sdf-forces-targeted-turkishbacked-militants,22725700,2 الشهر منذ,36.43454,38.05149
01.01.2025,أكسيوس عن مسؤولين أميركيين: المبعوث الأميركي دنيال روبينشتاين زار دمشق الأحد والتقى وزير الخارجية السوري,https://syria.liveuamap.com/ar/2024/30-december-20-axios-quoting-us-officials-us-envoy-daniel,22725674,2 الشهر منذ,33.51628,36.25093
01.01.2025,وزير الخارجية العراقي لنظيره السوري: العراق حريص على إعادة جميع أفراد بعثته الدبلوماسية لدمشق لمواصلة أعمالهم,https://syria.liveuamap.com/ar/2024/30-december-20-iraqi-foreign-minister-to-his-syrian-counterpart,22725673,2 الشهر منذ,33.51671,36.25188
01.01.2025,وأفادت وكالتنا بأن قرى قرقوشك وبئر حسو وكري صور وبركل في كوباني تعرضت لقصف تركي.,https://syria.liveuamap.com/ar/2024/30-december-19-the-anha-agency-reported-that-the-villages,22725679,2 الشهر منذ,36.74631,38.29456
01.01.2025,تنطلق في القامشلي مظاهرات تضامنية تطالب بحقوق اللاجئين والنازحين السوريين وتندد بالتغييرات الديمغرافية وتطالب بعودتهم الآمنة إلى ديارهم. ومن المقرر تنظيم فعاليات مماثلة في مختلف أنحاء سوريا,https://syria.liveuamap.com/ar/2024/30-december-18-solidarity-protests-held-in-qamishli-call,22725669,2 الشهر منذ,37.05269,41.23272
01.01.2025,وزير الخارجية الكويتي: نؤكد التزامنا بوحدة سوريا وسلامة أراضيها,https://syria.liveuamap.com/ar/2024/30-december-16-kuwaiti-foreign-minister-we-affirm-our-commitment,22725742,2 الشهر منذ,33.51259,36.27497
01.01.2025,وزارة الخارجية الكويتية: الوزير وأمين عام مجلس التعاون الخليجي يصلان إلى سوريا,https://syria.liveuamap.com/ar/2024/30-december-14-kuwaiti-foreign-ministry-minister-and-gcc,22725653,2 الشهر منذ,33.5137,36.27565
02.01.2025,رئيس الوزراء اللبناني نجيب ميقاتي يبحث في اتصال هاتفي مع الزعيم السوري أحمد الشرع العلاقات بين البلدين,https://syria.liveuamap.com/ar/2025/3-january-20-lebanese-prime-minister-najib-mikati-discusses,22726714,2 الشهر منذ,33.89461,35.497
02.01.2025,قصفت طائرات  التركي سد تشرين ومحيطه 5 مرات ومنطقة دير حافر 3 مرات والقصف مستمر,https://syria.liveuamap.com/ar/2025/3-january-19-turkish-warplanes-bombed-the-tishrin-dam-and,22726706,2 الشهر منذ,36.02992,37.95982
02.01.2025,الفصائل المسلحة المدعومة من تركيا تقصف أهدافاً لقوات سوريا الديمقراطية في قريتي أم الكيف وكوزالية على خط تل تمر بنيران المدفعية,https://syria.liveuamap.com/ar/2025/3-january-19-turkishbacked-armed-groups-hit-sdf-targets-in,22726660,2 الشهر منذ,36.62564,40.21599
02.01.2025,"مصادر الحدث: غارات تركية تستهدف مواقع  لـ""قسد"" قرب معمل السكر بريف مسكنة شرق حلب",https://syria.liveuamap.com/ar/2025/3-january-19-turkish-raids-target-sdf-sites-near-the-sugar,22726654,2 الشهر منذ,36.02189,37.96961
02.01.2025,"""قصفت طائرات حربية تركية مدينة دير حافر وريفها وسد تشرين ومحيطه جنوب شرق مدينة منبج، ولا تزال الطائرات تحلق في أجواء المنطقة""، بحسب المركز الإعلامي لقوات سوريا الديمقراطية.",https://syria.liveuamap.com/ar/2025/3-january-19-nturkish-warplanes-bombed-the-city-of-deir-hafer,22726657,2 الشهر منذ,36.38288,38.16338
02.01.2025,الطيران التركي ينفذ حاليا عدة غارات جوية في محيط سد تشرين وريف منبج,https://syria.liveuamap.com/ar/2025/3-january-18-the-turkish-airforce-is-currently-carrying-out,22726649,2 الشهر منذ,36.38432,38.17294
02.01.2025,"صرح البنتاغون أن الولايات المتحدة ""ليس لديها خطط لبناء قاعدة في كوباني"" في شمال شرق سوريا. وعلى الرغم من التقارير المحلية، قالت سكرتيرة البنتاغون سابرينا سينغ للصحفيين إنها ""ليست على علم"" بأي تحركات للقوات الأمريكية أو جهودها هناك.",https://syria.liveuamap.com/ar/2025/3-january-18-pentagon-says-us-has-no-plans-to-build-a-base,22726648,2 الشهر منذ,38.87052,-77.05441
02.01.2025,الولايات المتحدة تقول إنها لا تخطط لبناء قاعدة عسكرية في كوباني شمال سوريا,https://syria.liveuamap.com/ar/2025/3-january-18-us-says-it-has-no-plans-to-build-a-military,22726643,2 الشهر منذ,36.89088,38.3507
02.01.2025,بيان فرنسي ألماني بعد لقاء الجولاني: تم التأكيد على ضرورة مواصلة القتال ضد داعش,https://syria.liveuamap.com/ar/2025/3-january-17-frenchgerman-statement-after-meeting-with-aljulani,22726713,2 الشهر منذ,33.51642,36.25136
02.01.2025,اشتباكات بين قوات سوريا الديمقراطية والفصائل المسلحة المدعومة من تركيا على محور دير حافر,https://syria.liveuamap.com/ar/2025/3-january-15-clashes-between-sdf-and-turkishbacked-armed,22726629,2 الشهر منذ,36.15781,37.6886
02.01.2025,مصادر الحدث: إدارة العمليات العسكرية ترسل تعزيزات عسكرية لتأمين الحدود السورية اللبنانية,https://syria.liveuamap.com/ar/2025/3-january-14-the-military-operations-department-sends-military,22726608,2 الشهر منذ,33.82449,36.16459
